cascade_id,node_id,infection_time
16188,131500,1341382443.0
677,196883,1341382443.0
11830,289420,1341382444.0
86372,397822,1341382444.0
1343,23611,1341382444.0
8942,192348,1341382444.0
88,1701,1341382444.0
9974,111905,1341382444.0
11991,40228,1341382444.0
88,352416,1341382445.0
277615,70965,1341382445.0
1988,220954,1341382445.0
14075,54359,1341382445.0
14584,37067,1341382446.0
14682,21718,1341382446.0
3726,364641,1341382446.0
22630,238333,1341382446.0
1343,157954,1341382446.0
88,274275,1341382447.0
131446,406587,1341382447.0
8942,133864,1341382447.0
1988,170665,1341382447.0
4535,33038,1341382447.0
13416,243923,1341382447.0
677,51640,1341382447.0
383,400353,1341382448.0
3998,215055,1341382448.0
35843,176511,1341382448.0
1276,340641,1341382448.0
88,410546,1341382448.0
59915,256441,1341382448.0
88,288101,1341382448.0
174836,196431,1341382448.0
13416,37591,1341382448.0
50733,10482,1341382448.0
75797,72114,1341382449.0
32972,147171,1341382449.0
335,339988,1341382449.0
1988,45364,1341382449.0
1343,18394,1341382449.0
3637,83406,1341382449.0
35843,391025,1341382449.0
9021,8915,1341382450.0
1343,277306,1341382450.0
22630,60074,1341382450.0
4994,280798,1341382450.0
14075,210266,1341382450.0
11346,262497,1341382450.0
14185,223088,1341382450.0
2179,215387,1341382450.0
88,160462,1341382451.0
67950,80648,1341382451.0
3998,221491,1341382451.0
68282,334882,1341382452.0
26186,89260,1341382452.0
8942,360450,1341382452.0
1276,130074,1341382452.0
88,384003,1341382452.0
67774,421500,1341382452.0
2417,158359,1341382452.0
37502,243847,1341382452.0
88,250596,1341382453.0
2662,226412,1341382453.0
3998,149327,1341382453.0
88,71309,1341382453.0
8942,192348,1341382453.0
3629,226948,1341382453.0
8835,109175,1341382453.0
88,36977,1341382453.0
37502,343546,1341382453.0
88,116606,1341382453.0
1988,164311,1341382453.0
88,342694,1341382453.0
301,204328,1341382454.0
5335,16203,1341382454.0
8285,398665,1341382454.0
44086,210575,1341382454.0
14584,82301,1341382454.0
14615,62241,1341382454.0
677,25531,1341382454.0
980,95485,1341382454.0
1343,43364,1341382454.0
88,408352,1341382454.0
14584,397697,1341382455.0
68317,70965,1341382455.0
3419,217256,1341382455.0
14075,56260,1341382455.0
980,270106,1341382455.0
4368,68206,1341382455.0
88,248607,1341382456.0
19913,188075,1341382456.0
677,299086,1341382456.0
677,306644,1341382456.0
277615,111781,1341382456.0
1276,91880,1341382456.0
277615,160697,1341382456.0
35843,420268,1341382456.0
42643,69363,1341382456.0
16801,75640,1341382457.0
51715,225539,1341382457.0
88,26776,1341382457.0
9974,129552,1341382457.0
10916,276065,1341382457.0
9797,263103,1341382457.0
95871,158955,1341382457.0
277615,212627,1341382457.0
73505,64068,1341382457.0
4665,79134,1341382458.0
1988,252556,1341382458.0
677,35388,1341382458.0
8942,67922,1341382458.0
2634,303217,1341382458.0
3115,182346,1341382459.0
19913,407553,1341382459.0
225087,444111,1341382459.0
225087,417725,1341382459.0
8942,301374,1341382459.0
39885,208330,1341382459.0
11036,17155,1341382459.0
8942,27449,1341382459.0
213,169616,1341382459.0
383,122431,1341382459.0
13416,294846,1341382460.0
3998,72114,1341382460.0
4665,180353,1341382460.0
206,333342,1341382460.0
277615,145405,1341382460.0
3547,128,1341382460.0
1988,183090,1341382460.0
50733,180709,1341382460.0
4665,66371,1341382460.0
174836,365675,1341382461.0
49408,316039,1341382461.0
14075,172780,1341382461.0
19264,17740,1341382461.0
35375,355347,1341382461.0
1988,33985,1341382461.0
13813,216369,1341382461.0
3726,128724,1341382461.0
88,223280,1341382461.0
1988,372929,1341382461.0
677,376286,1341382462.0
4368,29521,1341382462.0
34519,188088,1341382462.0
42182,408527,1341382462.0
55965,195479,1341382462.0
11792,74311,1341382462.0
26186,33277,1341382463.0
1988,76923,1341382463.0
14565,45410,1341382463.0
3571,9348,1341382463.0
28462,200307,1341382463.0
14075,96069,1341382464.0
88,107992,1341382464.0
14075,322072,1341382464.0
68317,230115,1341382464.0
13808,303190,1341382464.0
73973,27404,1341382464.0
5280,70830,1341382464.0
239782,372864,1341382464.0
677,344457,1341382464.0
22004,447469,1341382464.0
23019,162002,1341382465.0
4368,69439,1341382465.0
1988,452247,1341382465.0
16801,39885,1341382465.0
529,69363,1341382465.0
2179,73226,1341382465.0
3726,38535,1341382465.0
95871,398135,1341382466.0
529,95573,1341382466.0
32972,61087,1341382466.0
88,270060,1341382466.0
88,151683,1341382466.0
88,187870,1341382467.0
206,189093,1341382467.0
73505,247578,1341382467.0
16783,118430,1341382467.0
14572,265601,1341382467.0
88,280798,1341382467.0
88,352416,1341382467.0
48190,40261,1341382467.0
14075,68358,1341382467.0
3419,114209,1341382467.0
15039,7655,1341382467.0
88,362813,1341382468.0
8021,231405,1341382468.0
5160,16625,1341382468.0
1276,7020,1341382468.0
88,93362,1341382468.0
57541,288025,1341382468.0
19913,318088,1341382468.0
4535,19581,1341382468.0
225087,43527,1341382468.0
57105,387272,1341382468.0
88,95881,1341382469.0
3726,121991,1341382469.0
396,351452,1341382469.0
553,239183,1341382469.0
88,33985,1341382469.0
19159,131945,1341382469.0
1988,171734,1341382469.0
349,59291,1341382469.0
59915,52208,1341382469.0
51715,225539,1341382470.0
2080,88727,1341382470.0
1542,25365,1341382470.0
677,4146,1341382470.0
1988,32147,1341382470.0
88,15653,1341382470.0
88,57817,1341382471.0
20624,92345,1341382471.0
230526,151707,1341382471.0
30218,65159,1341382471.0
10005,357133,1341382471.0
88,379814,1341382471.0
88,286074,1341382471.0
60236,385794,1341382471.0
1276,221491,1341382471.0
4368,220954,1341382472.0
19913,366269,1341382472.0
8942,32238,1341382472.0
2765,22212,1341382473.0
1343,158862,1341382473.0
1276,7501,1341382473.0
80868,407409,1341382473.0
677,8196,1341382473.0
19159,31224,1341382474.0
66278,192341,1341382474.0
88,164123,1341382474.0
10916,303972,1341382474.0
58739,113876,1341382474.0
86372,283465,1341382474.0
4535,372929,1341382474.0
11095,190533,1341382474.0
677,329022,1341382475.0
8942,144136,1341382475.0
9704,128,1341382475.0
11830,36137,1341382475.0
67774,369748,1341382475.0
4368,224911,1341382475.0
88,428702,1341382475.0
205,209799,1341382476.0
485,19586,1341382476.0
2287,384217,1341382476.0
3998,280798,1341382477.0
88,91880,1341382477.0
7825,223825,1341382477.0
11036,11767,1341382477.0
1988,47901,1341382477.0
677,103716,1341382478.0
16783,237093,1341382478.0
19913,405712,1341382478.0
3571,208330,1341382478.0
205,292436,1341382478.0
277615,301879,1341382478.0
88,224041,1341382478.0
44036,361635,1341382478.0
1988,100576,1341382478.0
88,286074,1341382478.0
76414,185833,1341382479.0
33480,284760,1341382479.0
115649,168144,1341382479.0
14615,326866,1341382479.0
17508,223995,1341382479.0
52474,172695,1341382479.0
1988,183090,1341382479.0
88,168344,1341382479.0
88,89979,1341382479.0
88,142905,1341382480.0
14572,57252,1341382480.0
677,35388,1341382480.0
88,5712,1341382480.0
11792,355781,1341382480.0
88,135230,1341382480.0
677,329022,1341382481.0
206,117839,1341382481.0
88,121835,1341382481.0
335,372968,1341382481.0
20624,196658,1341382482.0
19913,405712,1341382482.0
4535,89050,1341382482.0
30324,266409,1341382482.0
88,97251,1341382482.0
5335,249831,1341382482.0
677,177299,1341382482.0
206,173722,1341382482.0
1988,51198,1341382482.0
1343,151202,1341382482.0
5137,20718,1341382483.0
11036,50935,1341382483.0
88,406577,1341382483.0
31681,328334,1341382483.0
88,276420,1341382483.0
26186,393304,1341382483.0
96963,105832,1341382483.0
88,183236,1341382483.0
11792,437716,1341382484.0
205,351583,1341382484.0
8135,33539,1341382484.0
88,422628,1341382484.0
3726,249987,1341382484.0
677,220754,1341382485.0
4368,225670,1341382485.0
67950,197387,1341382485.0
891,302505,1341382485.0
5245,191206,1341382485.0
14584,147414,1341382485.0
11792,398135,1341382486.0
29864,433015,1341382486.0
14075,285186,1341382486.0
88,356428,1341382486.0
88,19130,1341382486.0
88,9451,1341382486.0
67032,244269,1341382486.0
26158,95881,1341382487.0
27004,440741,1341382487.0
88,266547,1341382487.0
596,32030,1341382487.0
88,140809,1341382487.0
30324,372929,1341382487.0
88,286074,1341382487.0
46754,99006,1341382488.0
677,207660,1341382488.0
3115,265209,1341382488.0
37437,257436,1341382488.0
5193,28205,1341382488.0
349,422538,1341382488.0
14572,370250,1341382488.0
68317,301879,1341382488.0
677,19818,1341382488.0
2165,359709,1341382488.0
15039,5064,1341382489.0
88,43803,1341382489.0
39959,144519,1341382489.0
31650,19871,1341382489.0
677,386537,1341382489.0
205,102741,1341382489.0
1988,183090,1341382489.0
8135,23615,1341382490.0
14075,34704,1341382490.0
3998,319571,1341382490.0
19159,59998,1341382490.0
12928,318411,1341382490.0
88,204503,1341382490.0
3998,141031,1341382490.0
88,98954,1341382490.0
1988,90752,1341382491.0
88,205154,1341382491.0
26186,275923,1341382491.0
16174,249831,1341382491.0
1343,16480,1341382491.0
88,164525,1341382491.0
14584,196613,1341382492.0
9974,107556,1341382492.0
8942,317542,1341382492.0
186273,82107,1341382492.0
88,221834,1341382492.0
1988,227127,1341382493.0
88,141398,1341382493.0
14588,57105,1341382493.0
205,166264,1341382493.0
225087,332955,1341382493.0
677,227286,1341382493.0
677,120739,1341382493.0
14682,393304,1341382493.0
88,49575,1341382494.0
18231,118665,1341382494.0
88,161001,1341382494.0
27982,52801,1341382495.0
349,23572,1341382495.0
19913,305644,1341382495.0
519,195947,1341382495.0
24703,59387,1341382496.0
677,128,1341382496.0
14075,82327,1341382496.0
14075,74247,1341382497.0
88,329022,1341382497.0
26186,272056,1341382497.0
8942,433470,1341382497.0
980,252853,1341382497.0
88,39516,1341382497.0
88,27519,1341382497.0
88,180890,1341382497.0
213,34008,1341382497.0
35843,130555,1341382497.0
301,243559,1341382498.0
88,204183,1341382498.0
37532,71606,1341382498.0
88,83619,1341382498.0
14572,313263,1341382498.0
26186,77757,1341382498.0
7785,14527,1341382498.0
8021,141080,1341382498.0
14600,280347,1341382499.0
11714,32844,1341382499.0
8135,58502,1341382499.0
1276,51886,1341382499.0
14075,147538,1341382499.0
88,64372,1341382499.0
277615,82105,1341382499.0
88,99644,1341382500.0
14682,73819,1341382500.0
349,171734,1341382500.0
1343,20849,1341382500.0
88,180890,1341382500.0
1343,221636,1341382500.0
19159,333363,1341382501.0
12928,12899,1341382501.0
25312,25315,1341382501.0
2179,22212,1341382501.0
107918,120672,1341382501.0
677,336676,1341382501.0
15039,4225,1341382501.0
35843,141303,1341382502.0
88,54202,1341382502.0
88,257604,1341382503.0
225087,421725,1341382503.0
8942,180075,1341382503.0
88,119023,1341382503.0
301,236987,1341382504.0
1251,110177,1341382504.0
14682,164008,1341382504.0
529,25439,1341382504.0
74346,72280,1341382504.0
88,67565,1341382504.0
9797,410578,1341382505.0
88,133978,1341382505.0
3629,275618,1341382505.0
225087,359894,1341382505.0
8942,208582,1341382505.0
13808,27688,1341382505.0
31650,238197,1341382505.0
1988,47799,1341382505.0
4368,54301,1341382505.0
3726,270078,1341382506.0
88,352416,1341382506.0
30799,297789,1341382506.0
20636,47753,1341382506.0
14572,407547,1341382506.0
19913,102322,1341382507.0
205,154232,1341382507.0
213,60517,1341382507.0
1988,252556,1341382507.0
1343,4237,1341382507.0
88,125572,1341382507.0
88,195027,1341382508.0
16801,96512,1341382508.0
37532,225539,1341382508.0
677,260411,1341382508.0
31380,81190,1341382508.0
19913,81013,1341382508.0
16708,17405,1341382508.0
88,20849,1341382508.0
677,205538,1341382508.0
4,264150,1341382509.0
88,145840,1341382509.0
88,179371,1341382509.0
68285,204358,1341382510.0
16708,10784,1341382510.0
55965,65159,1341382510.0
35843,92786,1341382510.0
14615,178864,1341382511.0
19913,196200,1341382512.0
88,27043,1341382512.0
35843,25330,1341382512.0
596,253909,1341382512.0
27982,226962,1341382512.0
88,159877,1341382513.0
88,61005,1341382513.0
5137,75083,1341382513.0
58991,326417,1341382513.0
88,319462,1341382513.0
22634,96067,1341382514.0
14682,177980,1341382514.0
1503,444532,1341382514.0
8021,162861,1341382514.0
88,158223,1341382515.0
3998,455332,1341382515.0
16783,455332,1341382515.0
19913,455332,1341382515.0
14075,136527,1341382515.0
37532,225539,1341382516.0
1276,282758,1341382516.0
18915,67515,1341382516.0
42182,41803,1341382516.0
3726,297972,1341382516.0
1343,38297,1341382516.0
88,11477,1341382516.0
16783,418455,1341382516.0
277615,65832,1341382516.0
14454,7446,1341382517.0
88,90985,1341382517.0
88,233837,1341382517.0
88,32302,1341382517.0
13813,131554,1341382517.0
206,61548,1341382518.0
88,432671,1341382518.0
11991,13089,1341382518.0
980,120826,1341382518.0
191083,200386,1341382518.0
88,217960,1341382518.0
14584,273747,1341382518.0
67950,80657,1341382518.0
122634,301263,1341382518.0
677,395620,1341382519.0
11714,16585,1341382519.0
7533,136527,1341382519.0
88,78128,1341382519.0
64541,90609,1341382519.0
11714,216705,1341382519.0
88,119023,1341382519.0
3024,22486,1341382519.0
89805,206483,1341382520.0
239782,297270,1341382520.0
225087,444901,1341382520.0
1988,249847,1341382520.0
88,36318,1341382520.0
8135,12115,1341382520.0
3998,152658,1341382521.0
37532,88515,1341382521.0
33485,295569,1341382521.0
1298,162865,1341382521.0
88,154068,1341382521.0
76165,327909,1341382521.0
677,290495,1341382521.0
6948,318088,1341382521.0
277615,279347,1341382521.0
3419,265566,1341382522.0
88,175531,1341382522.0
10914,207833,1341382522.0
205,176676,1341382522.0
1276,221491,1341382522.0
205,280737,1341382523.0
88,213429,1341382523.0
1988,118304,1341382523.0
2166,103989,1341382523.0
88,452083,1341382524.0
57105,354351,1341382524.0
3998,264495,1341382524.0
1276,89715,1341382524.0
1276,390875,1341382524.0
14682,14576,1341382524.0
68317,303217,1341382524.0
13798,68206,1341382524.0
35843,93039,1341382524.0
1542,43753,1341382525.0
19159,414645,1341382525.0
26158,39892,1341382525.0
35843,26334,1341382525.0
61287,223707,1341382526.0
11792,42713,1341382526.0
205,215783,1341382526.0
206,218332,1341382526.0
88,375441,1341382526.0
35843,9155,1341382526.0
8942,193404,1341382527.0
88,99702,1341382527.0
4368,37298,1341382527.0
99839,99863,1341382527.0
1343,940,1341382527.0
677,193157,1341382527.0
74346,398135,1341382528.0
2179,215187,1341382528.0
29864,328275,1341382528.0
277615,160697,1341382528.0
677,129316,1341382528.0
205,362784,1341382529.0
38622,211841,1341382529.0
8021,189439,1341382529.0
867,38297,1341382529.0
12767,186548,1341382529.0
88,114862,1341382529.0
88,176051,1341382529.0
88,182806,1341382529.0
2662,271062,1341382529.0
980,129465,1341382530.0
2179,157712,1341382530.0
157359,230569,1341382530.0
17884,273307,1341382530.0
88,11341,1341382530.0
1988,430852,1341382530.0
26186,274770,1341382530.0
677,88647,1341382530.0
3571,32876,1341382530.0
103451,45639,1341382530.0
88,131183,1341382530.0
9797,408793,1341382531.0
3571,12899,1341382531.0
11792,250365,1341382531.0
4893,386240,1341382531.0
84141,233324,1341382531.0
88,379814,1341382531.0
6703,356375,1341382532.0
419,65824,1341382532.0
7533,145697,1341382532.0
206,207147,1341382532.0
8189,7466,1341382532.0
1276,229690,1341382532.0
88,222459,1341382532.0
13416,45813,1341382533.0
30799,259892,1341382533.0
88,83841,1341382533.0
216655,124506,1341382533.0
107918,393413,1341382533.0
2634,319500,1341382533.0
26186,255289,1341382533.0
37532,370250,1341382533.0
9221,16616,1341382533.0
88,144911,1341382533.0
4,134193,1341382533.0
13813,221491,1341382533.0
980,257604,1341382534.0
88,437553,1341382534.0
88,27903,1341382535.0
980,44073,1341382535.0
205,99875,1341382535.0
98992,237336,1341382535.0
1276,7501,1341382535.0
8021,199035,1341382535.0
59915,393304,1341382535.0
8942,301785,1341382536.0
16783,326050,1341382536.0
88,211215,1341382536.0
26153,280798,1341382536.0
88,1417,1341382536.0
2765,52384,1341382536.0
88,180890,1341382536.0
677,159857,1341382536.0
35843,28852,1341382537.0
5516,297735,1341382537.0
14572,410354,1341382537.0
86372,355804,1341382537.0
2387,29275,1341382537.0
26186,144551,1341382537.0
8942,284219,1341382537.0
88,15722,1341382537.0
277615,189372,1341382537.0
14075,240419,1341382537.0
11792,443792,1341382538.0
52469,95019,1341382538.0
225087,309711,1341382538.0
9704,28017,1341382538.0
13813,12122,1341382538.0
14075,54359,1341382538.0
13813,112683,1341382538.0
88,180890,1341382538.0
1988,4572,1341382538.0
88558,263070,1341382538.0
21686,110317,1341382538.0
5137,127478,1341382539.0
19913,35736,1341382539.0
88,234130,1341382539.0
26186,376805,1341382539.0
12259,294359,1341382539.0
206,367864,1341382539.0
14571,138085,1341382539.0
8942,248046,1341382539.0
14075,65553,1341382539.0
3419,325995,1341382539.0
88,122769,1341382539.0
88,180890,1341382539.0
349,32814,1341382539.0
45697,3708,1341382540.0
75797,20718,1341382540.0
1503,231814,1341382540.0
677,273057,1341382540.0
57490,274770,1341382540.0
529,100134,1341382540.0
12224,277791,1341382541.0
13808,44798,1341382541.0
88,111524,1341382541.0
7533,261364,1341382541.0
1988,231993,1341382541.0
88,180890,1341382541.0
1343,43435,1341382541.0
7533,325463,1341382541.0
31380,47187,1341382541.0
519,157300,1341382541.0
301,236987,1341382542.0
88,137525,1341382542.0
52476,53345,1341382542.0
30790,111347,1341382542.0
5226,204358,1341382542.0
88,27803,1341382542.0
19913,242687,1341382542.0
88,180890,1341382542.0
1988,47465,1341382542.0
2387,131419,1341382543.0
677,371216,1341382543.0
88,180890,1341382543.0
88,8244,1341382543.0
677,156277,1341382543.0
37532,100067,1341382544.0
3571,9608,1341382544.0
677,228472,1341382544.0
1298,164617,1341382544.0
88,128351,1341382544.0
8135,96371,1341382544.0
14075,441101,1341382544.0
3360,442502,1341382544.0
88,180890,1341382544.0
1988,183088,1341382544.0
1276,155379,1341382545.0
31681,321618,1341382545.0
1276,428959,1341382545.0
1988,37887,1341382545.0
88,61548,1341382546.0
88,260838,1341382546.0
35375,64484,1341382546.0
60512,163069,1341382546.0
37532,251204,1341382546.0
88,180890,1341382546.0
37532,277828,1341382547.0
529,77013,1341382547.0
64541,71298,1341382547.0
88,424031,1341382547.0
125087,345383,1341382547.0
26186,255289,1341382547.0
157359,307213,1341382547.0
21007,161659,1341382547.0
3419,192483,1341382547.0
88,180890,1341382547.0
5123,3027,1341382547.0
26186,40253,1341382547.0
88,95861,1341382547.0
88,84521,1341382548.0
37502,69127,1341382548.0
1276,155379,1341382548.0
239782,328845,1341382548.0
3998,280798,1341382548.0
1988,171734,1341382548.0
205,442502,1341382548.0
88,242925,1341382548.0
13808,229690,1341382548.0
5137,103447,1341382549.0
50266,362246,1341382549.0
301,60712,1341382549.0
2695,302568,1341382549.0
38622,159359,1341382549.0
88,110374,1341382549.0
88,180890,1341382549.0
3571,232805,1341382549.0
88,226566,1341382550.0
7533,277112,1341382550.0
19913,169437,1341382550.0
26186,305793,1341382551.0
22955,273091,1341382551.0
596,170470,1341382551.0
88,63387,1341382551.0
88,398358,1341382551.0
21280,58074,1341382551.0
1988,183088,1341382551.0
60512,364474,1341382552.0
213,94118,1341382552.0
88,215384,1341382552.0
752,68270,1341382552.0
17989,134110,1341382552.0
43544,270422,1341382552.0
88,35396,1341382552.0
206,23280,1341382553.0
68277,360647,1341382553.0
7533,362289,1341382553.0
11792,192348,1341382553.0
13778,218004,1341382553.0
14075,392935,1341382553.0
19913,54359,1341382553.0
26186,131113,1341382553.0
88,180890,1341382553.0
752,24996,1341382554.0
68277,335130,1341382554.0
8135,2957,1341382554.0
24007,318518,1341382554.0
349,56298,1341382554.0
2671,442502,1341382554.0
15039,426411,1341382555.0
88,262919,1341382555.0
5137,53508,1341382555.0
88,336394,1341382555.0
35843,120896,1341382556.0
14584,361702,1341382556.0
301,122641,1341382556.0
13416,108091,1341382556.0
88,40161,1341382556.0
677,15722,1341382556.0
1988,183088,1341382556.0
8021,2704,1341382557.0
596,275070,1341382557.0
37532,127822,1341382557.0
74315,158955,1341382557.0
5137,188666,1341382557.0
88,347626,1341382557.0
88,265872,1341382558.0
40285,320639,1341382558.0
88,154232,1341382558.0
16783,334942,1341382558.0
1276,45487,1341382558.0
88,224042,1341382558.0
3726,146492,1341382558.0
14572,247202,1341382558.0
8942,437229,1341382559.0
1276,127975,1341382559.0
8021,158436,1341382559.0
9974,60434,1341382559.0
6948,319379,1341382560.0
13813,302797,1341382560.0
8021,273794,1341382560.0
2287,303705,1341382560.0
1276,302568,1341382560.0
37532,370250,1341382560.0
980,88145,1341382560.0
35843,195623,1341382560.0
419,362816,1341382560.0
39959,112255,1341382561.0
37532,64484,1341382561.0
1276,86883,1341382561.0
9021,63454,1341382561.0
11714,83713,1341382561.0
239782,426740,1341382561.0
49408,386131,1341382561.0
64541,28513,1341382561.0
419,497,1341382561.0
206,352754,1341382562.0
529,22393,1341382562.0
37532,118140,1341382562.0
14604,141036,1341382563.0
419,318756,1341382563.0
26153,280798,1341382563.0
16607,158955,1341382563.0
88,237343,1341382563.0
677,366814,1341382563.0
88,266251,1341382563.0
13416,48083,1341382563.0
30075,50935,1341382564.0
2266,163079,1341382564.0
38622,68589,1341382564.0
88,358303,1341382564.0
16801,137746,1341382565.0
16174,83855,1341382565.0
5123,17460,1341382565.0
677,173235,1341382565.0
4893,320639,1341382566.0
88,228707,1341382566.0
4665,128,1341382566.0
3571,38116,1341382566.0
7533,317980,1341382567.0
7533,57994,1341382567.0
1988,10309,1341382567.0
88,352416,1341382567.0
35731,16801,1341382567.0
677,336676,1341382567.0
32972,71560,1341382567.0
88,123958,1341382567.0
88,170524,1341382568.0
91546,348358,1341382568.0
37437,215538,1341382568.0
1988,221491,1341382568.0
26186,270040,1341382569.0
84141,333228,1341382569.0
4214,137439,1341382569.0
20385,158370,1341382569.0
11714,403346,1341382569.0
2634,217015,1341382570.0
3547,5137,1341382570.0
19159,64311,1341382570.0
26186,39124,1341382570.0
64541,301479,1341382571.0
4368,131267,1341382571.0
677,17149,1341382571.0
31836,273368,1341382571.0
677,367308,1341382571.0
157359,302894,1341382571.0
16188,222284,1341382571.0
2387,126889,1341382571.0
3533,16131,1341382571.0
22004,25077,1341382572.0
88,224548,1341382572.0
5123,3637,1341382572.0
1276,248648,1341382572.0
4368,355418,1341382572.0
3571,46935,1341382572.0
7689,12910,1341382572.0
37532,64484,1341382573.0
4535,9497,1341382573.0
88,390846,1341382573.0
88,38339,1341382573.0
13813,246632,1341382573.0
7533,56271,1341382573.0
14075,28137,1341382573.0
26186,69159,1341382574.0
99839,141398,1341382574.0
50733,10901,1341382575.0
677,171732,1341382575.0
25312,144776,1341382575.0
1988,445625,1341382575.0
199877,314091,1341382575.0
88,33507,1341382575.0
1988,2736,1341382575.0
19519,178441,1341382576.0
225087,449386,1341382576.0
52469,31832,1341382576.0
8021,62126,1341382576.0
1988,204067,1341382576.0
88,280798,1341382576.0
22004,310053,1341382576.0
2662,332801,1341382576.0
389,249758,1341382576.0
4535,192596,1341382577.0
18431,26289,1341382577.0
88,94356,1341382577.0
52908,188322,1341382577.0
37502,278811,1341382577.0
11546,173367,1341382577.0
239782,419857,1341382578.0
21007,184039,1341382578.0
4535,107687,1341382578.0
29864,173004,1341382578.0
8021,170796,1341382578.0
88,366004,1341382578.0
45697,192382,1341382578.0
3547,88695,1341382578.0
35843,20716,1341382579.0
39885,38116,1341382579.0
6940,79030,1341382579.0
15039,13092,1341382580.0
301,453008,1341382580.0
677,211001,1341382580.0
88,110598,1341382580.0
74315,257094,1341382580.0
8942,329126,1341382580.0
35843,230653,1341382580.0
1343,249758,1341382580.0
38622,45216,1341382581.0
7533,252734,1341382581.0
1503,199495,1341382581.0
1276,99799,1341382582.0
4378,276065,1341382582.0
67950,39892,1341382582.0
3726,91561,1341382582.0
1542,183558,1341382582.0
7533,431291,1341382582.0
1276,7020,1341382583.0
88,390533,1341382583.0
14615,177829,1341382583.0
19913,46569,1341382583.0
20246,317924,1341382583.0
138,121612,1341382584.0
14075,211719,1341382584.0
52469,63454,1341382584.0
2156,228599,1341382584.0
22004,25077,1341382585.0
52476,224041,1341382585.0
52474,38535,1341382585.0
28985,74012,1341382586.0
20246,228499,1341382586.0
29864,65553,1341382586.0
8942,303217,1341382586.0
8135,38343,1341382586.0
14075,28156,1341382587.0
88,352416,1341382587.0
88,145725,1341382587.0
1988,322075,1341382587.0
383,323951,1341382587.0
1988,81405,1341382588.0
677,334112,1341382588.0
1276,112562,1341382588.0
14682,70819,1341382588.0
4368,224441,1341382588.0
20246,384196,1341382589.0
191083,306021,1341382589.0
88,135921,1341382589.0
14075,69722,1341382589.0
2165,312595,1341382589.0
1988,356981,1341382589.0
13416,75460,1341382590.0
335,358065,1341382590.0
1988,142733,1341382590.0
7533,328334,1341382590.0
206,442502,1341382590.0
20246,325348,1341382591.0
39959,45216,1341382591.0
68317,109627,1341382591.0
14454,25576,1341382591.0
26186,144551,1341382591.0
19159,59998,1341382591.0
1343,12817,1341382591.0
20246,385757,1341382591.0
21280,380993,1341382591.0
8021,251413,1341382592.0
88,403267,1341382592.0
19913,146393,1341382592.0
14584,133484,1341382592.0
1988,152658,1341382592.0
88,54574,1341382592.0
3726,214650,1341382592.0
1988,115899,1341382592.0
13141,348358,1341382592.0
68317,303217,1341382592.0
14572,385669,1341382592.0
88,290798,1341382593.0
88,220954,1341382593.0
980,399153,1341382593.0
35843,19837,1341382594.0
10179,74012,1341382594.0
1988,149700,1341382594.0
206,358065,1341382594.0
1276,20734,1341382594.0
13813,230465,1341382594.0
1276,92158,1341382594.0
3547,176481,1341382595.0
206,196862,1341382595.0
677,207065,1341382596.0
4,55836,1341382596.0
21007,190829,1341382596.0
74920,69556,1341382596.0
7533,353458,1341382596.0
1343,47739,1341382596.0
7825,196976,1341382596.0
35843,18488,1341382596.0
88,207573,1341382596.0
14682,277779,1341382597.0
88,354170,1341382597.0
205,448403,1341382597.0
677,219636,1341382597.0
1988,142733,1341382597.0
57105,355347,1341382597.0
891,310581,1341382597.0
88,76265,1341382597.0
16801,108349,1341382597.0
891,121612,1341382598.0
5137,194839,1341382598.0
62125,211203,1341382598.0
677,59074,1341382598.0
20246,305844,1341382598.0
84141,269723,1341382598.0
68317,326552,1341382598.0
8135,46546,1341382598.0
88,303032,1341382599.0
88,399179,1341382599.0
1542,179675,1341382599.0
14682,56440,1341382599.0
88,324342,1341382600.0
213,84136,1341382600.0
7533,406346,1341382600.0
5335,16173,1341382601.0
677,216952,1341382601.0
1251,450168,1341382601.0
88,419147,1341382601.0
31681,324884,1341382601.0
88,366004,1341382601.0
19913,375510,1341382601.0
88,106683,1341382601.0
14075,34218,1341382602.0
7533,88951,1341382602.0
677,229793,1341382602.0
64541,346316,1341382603.0
1988,272131,1341382603.0
20624,16707,1341382603.0
56453,149817,1341382603.0
57490,348984,1341382603.0
1988,218945,1341382603.0
7533,328175,1341382603.0
1276,55126,1341382603.0
88,282901,1341382603.0
30075,12928,1341382604.0
37532,39136,1341382604.0
1988,240620,1341382604.0
206,157712,1341382604.0
88,129346,1341382604.0
1542,230384,1341382605.0
24040,25076,1341382605.0
37502,35369,1341382605.0
88,95496,1341382605.0
1373,231233,1341382605.0
1988,1119,1341382605.0
971,49435,1341382605.0
14075,144551,1341382605.0
12928,91867,1341382605.0
28962,107800,1341382605.0
1276,308021,1341382606.0
14572,348697,1341382606.0
16624,33060,1341382606.0
3998,221491,1341382606.0
19913,188075,1341382607.0
677,334112,1341382607.0
88,278075,1341382607.0
50733,35226,1341382607.0
1988,356981,1341382607.0
88,195058,1341382607.0
14075,113136,1341382607.0
19913,104555,1341382607.0
88,144526,1341382607.0
35843,152176,1341382607.0
31650,189393,1341382608.0
980,32445,1341382608.0
3547,53965,1341382608.0
349,53508,1341382608.0
301,385568,1341382608.0
677,197003,1341382608.0
52476,184039,1341382609.0
349,81249,1341382609.0
88,171504,1341382609.0
