source,target,beta
20876,33265,2.812906543374458e-07
235890,33265,2.735738859156504e-07
25692,33265,2.9722744125899817e-07
269699,33265,3.011864861990448e-07
29411,33265,2.715138350741247e-07
30374,33265,2.8175367991406713e-07
33269,33265,2.699101077025067e-07
39773,33265,2.694605024070588e-07
41031,33265,2.944292732772741e-07
5140,33265,2.739832238718412e-07
52631,33265,2.688767484780127e-07
530,33265,2.8571268950815984e-07
53112,33265,2.6893714575643964e-07
53954,33265,2.8036466069604765e-07
54406,33265,3.1347960460013244e-07
5500,33265,2.70426787818173e-07
7227,33265,2.768216170173538e-07
76818,33265,2.719902707483351e-07
78159,33265,2.7156754841963573e-07
90227,33265,2.7009799082393884e-07
39773,33269,0.014925373133270133
339110,332787,0.004329004591128765
436783,332792,0.0013623981175507616
449976,333020,0.0065789474650745266
82064,333831,0.0019157088113076401
9929,334328,0.04545456090629908
345477,335420,0.0005065879326350062
374095,335557,0.0018416209459255017
120063,33569,0.020833157710829806
147630,33569,1.6892911843778166e-08
189641,33569,1.67857222111095e-08
326336,33569,1.6762935007207623e-08
98992,33569,1.6762935007207623e-08
101981,33570,6.939870287737496e-09
166179,33570,5.8709998316573916e-09
30879,33570,0.037037338872084324
875,33570,6.9398696466388155e-09
279110,335731,0.02083333332879253
109778,33629,4.323636885218957e-10
237863,33629,4.323815784102867e-10
250641,33629,4.2926425252673964e-10
36819,33629,4.3239226007468477e-10
40121,33629,4.3238013898924093e-10
44342,33629,0.055555549364190465
46985,33629,4.323722698788715e-10
65682,33629,4.2926425252673964e-10
67069,33629,4.323819027872888e-10
109778,33631,1.3372891038588166e-10
138112,33631,0.043478273383649624
160129,33631,1.3369444329468107e-10
237863,33631,1.3378224626748438e-10
250641,33631,1.3341956744450006e-10
33629,33631,1.3372499508274668e-10
36819,33631,1.3372744898351347e-10
40121,33631,1.3375866441292832e-10
44342,33631,1.3372518685502838e-10
46985,33631,1.3375590970662658e-10
65682,33631,1.3341956744450006e-10
67069,33631,1.3377208307529793e-10
97385,336664,0.0008312564563832896
51192,336687,0.00621118011422894
280227,336749,0.0027700939360478277
10710,336804,0.002659574469857905
163820,336804,0.002659574470020851
415743,337493,0.00030175019748006793
415316,337504,0.0019999999994072403
315169,337907,0.0018484288402873426
231389,338058,0.014084535162484531
59069,338288,0.0006060611735395373
373789,338587,0.005464480872887786
395984,338943,0.0030303030293252924
281155,338971,0.03225806451486558
186583,339089,0.0005336179285602471
123248,339110,0.045454517252528415
199877,339110,2.5302347287830565e-09
284498,339110,2.5333012429459327e-09
291001,339110,2.5462648708641806e-09
314091,339110,2.532270823921821e-09
353599,339110,2.537208840425599e-09
88574,339110,2.5302347287830565e-09
254067,339254,0.00013099870520036553
392342,339584,0.008196721312304107
48976,339655,1.0000000047594155
254328,339833,0.20000000000133134
134305,339867,2.0479755563704118e-07
157388,339867,2.9261317444901364e-07
168082,339867,2.9234279339856903e-07
195894,339867,6.279301083071518e-09
202703,339867,2.3411754963215624e-07
239935,339867,2.9146913268902173e-07
284254,339867,2.0979272688454554e-07
285176,339867,2.9206639441007744e-07
287168,339867,6.564607922852112e-07
294393,339867,2.923665443571535e-07
303106,339867,2.3644417237371992e-07
310121,339867,6.627074401301542e-07
310708,339867,2.925091602590771e-07
312399,339867,2.924735039618732e-07
314808,339867,2.9021216495363794e-07
315462,339867,2.8977237633815315e-07
316091,339867,5.996995209266254e-09
324136,339867,2.431479556643507e-07
326631,339867,2.8797459768237917e-07
329742,339867,2.432668796461158e-07
330076,339867,2.3291406926204036e-07
330160,339867,6.3981571596830806e-09
331530,339867,6.294145213716387e-09
333602,339867,6.460901463134173e-07
333815,339867,2.92402210336603e-07
334125,339867,2.90981784107618e-07
343012,339867,6.041560647051755e-09
343327,339867,6.264156936304097e-07
343828,339867,6.509218871051675e-07
344259,339867,6.095055584528868e-09
344324,339867,6.562616841385422e-07
349268,339867,2.4212280325725905e-07
350314,339867,6.0504907732876725e-09
357666,339867,2.3187103884769838e-07
362582,339867,6.525472459603397e-07
374311,339867,0.05881888160621318
375291,339867,6.374728066174136e-07
376949,339867,6.32385918211001e-09
377055,339867,6.335754249826461e-09
378045,339867,6.561666037870252e-07
378424,339867,6.388367066681579e-07
378556,339867,2.432964908607311e-07
394300,339867,2.921109939495269e-07
394865,339867,5.503723983278387e-09
394876,339867,2.431598755501133e-07
396462,339867,6.558724275617225e-07
398029,339867,2.3630458256989604e-07
400375,339867,5.435381016146023e-09
402882,339867,6.531148546348327e-07
405458,339867,0.0007552199608162384
406973,339867,2.2696805105860645e-07
407857,339867,2.1043455935334292e-07
409266,339867,2.91388908628458e-07
412530,339867,6.434128460356497e-07
433856,339867,6.524669982713035e-07
442121,339867,6.505236918693788e-07
442228,339867,3.471375445943097e-07
444192,339867,6.284214405854811e-07
444415,339867,2.919861825992532e-07
446566,339867,6.559021501712338e-07
449365,339867,6.559051443988958e-07
61437,339867,2.1225010828858805e-07
62205,339867,2.432994983673939e-07
62209,339867,6.564607922974202e-07
63254,339867,2.0385262392293946e-07
90979,339867,2.29235268996919e-07
362664,340010,1.1951491107592598e-08
422646,340010,0.14285741755814324
348471,340040,0.007874015746442708
203421,340106,0.1249999999990157
139068,340115,0.00892857167187322
387841,340220,0.0006345190860733951
206140,340260,0.038461653133608144
245573,340285,0.010309278347035492
244710,340354,0.006711413773344508
319728,341336,0.0007861637366387314
142792,341354,0.003300330143262305
323239,341612,0.05000000910354075
239174,34170,0.002710027094414141
408524,341979,0.0007541478120075512
182581,342019,0.01449275362198295
103841,342315,0.006756757420024259
421635,342534,0.005000000102403516
205997,343180,0.03225806453548428
107510,343426,2.023337096591279e-10
107516,343426,2.0365191364862629e-10
136168,343426,2.0234612307859536e-10
149381,343426,2.0235502078575076e-10
149409,343426,2.0237476149710543e-10
156653,343426,2.0236489436333154e-10
160492,343426,2.0259836867370619e-10
163599,343426,2.0232587694901598e-10
176622,343426,2.036709768350018e-10
176625,343426,2.024660601030159e-10
181416,343426,2.0364827247531008e-10
210913,343426,2.036660250196514e-10
222393,343426,2.0230742925990457e-10
235557,343426,2.024633377404759e-10
235559,343426,2.0234090759316148e-10
263793,343426,2.023331150302743e-10
292644,343426,2.02361796054548e-10
296695,343426,2.0357447655091495e-10
304095,343426,0.045454584097063794
304901,343426,2.0369033929050215e-10
328186,343426,2.0247394198829525e-10
354499,343426,2.0383945429367553e-10
69779,343426,2.023241778166221e-10
96692,343426,2.036609370964543e-10
96693,343426,2.0368090186600993e-10
348641,344187,0.0003648303523097309
8493,344273,0.00017229496852584272
31051,344326,0.00020437366712564616
60630,34445,0.027777777778199494
89375,344459,0.0016638935008752283
402169,344732,0.008403361513557694
142704,345355,0.0013297872330689997
126450,34547,7.694710834169252e-10
17075,34547,0.16666687173057018
198922,34547,7.696125100286398e-10
2160,34547,7.693170117240228e-10
21757,34547,7.693322901693568e-10
23979,34547,7.696643235872795e-10
356085,34547,7.702286575509557e-10
35816,34547,7.697264405155067e-10
4301,34547,7.693170117240228e-10
45948,34547,7.701554958162027e-10
49610,34547,7.700200961748972e-10
511,34547,7.697633713961714e-10
71027,34547,7.701922926738425e-10
7497,34547,7.704544568620274e-10
85424,34547,7.699391155348847e-10
93057,34547,7.701555241565898e-10
369370,345477,0.0008936550602183524
195926,346098,0.0002840909354671611
305489,346662,0.0002491901313201838
69204,346936,0.0012406947873194033
407882,347045,0.0011507479661772744
121463,347080,0.0011834319496545399
132391,347260,3.1101619113987775e-08
147331,347260,3.082266975783753e-08
157018,347260,2.975039374656851e-08
158176,347260,3.1101619113987775e-08
158188,347260,2.010008265546076e-08
158191,347260,1.598499650030024e-08
174708,347260,2.08963933356764e-08
235962,347260,2.4158150336397946e-08
244851,347260,1.74546633890498e-08
268336,347260,2.8193752377078482e-08
387517,347260,2.4584076947460814e-08
423331,347260,1.0595203798103899e-08
442384,347260,2.480151745305814e-08
67344,347260,0.00034558988377921776
88804,347260,2.4776546440089155e-07
99810,347260,2.7613390685460406e-08
368289,347694,0.05882354695131256
50661,34792,0.0016556372865235993
321176,348233,0.0016447368413557708
343180,348313,0.014285714284726804
81567,348471,0.00032829940820203185
190404,348635,3.4927582958248964e-06
287501,348635,1.4159194780525095e-06
344187,348635,1.3481773282750487e-05
348641,348635,1.2472265105140531e-05
363230,348635,9.462890659258097e-06
139068,348641,7.585881298654646e-06
190404,348641,7.63825099822936e-06
192273,348641,7.578278348747857e-06
232260,348641,7.583554559554794e-06
247893,348641,7.5857411998269685e-06
269729,348641,7.585572700393483e-06
274693,348641,7.5854195305300204e-06
275942,348641,7.585870931095015e-06
285616,348641,7.5867035709018925e-06
287501,348641,7.623623538089016e-06
288225,348641,7.578319794111064e-06
288230,348641,7.598101500682621e-06
294405,348641,7.578763504885032e-06
302640,348641,7.581538998713946e-06
309049,348641,7.587619166924095e-06
316991,348641,7.578861925516903e-06
316992,348641,7.596529424191246e-06
326554,348641,7.5856790388012996e-06
326567,348641,7.580662252415632e-06
327092,348641,7.580667432849865e-06
327094,348641,7.578278348747857e-06
340115,348641,7.586171768161296e-06
350101,348641,7.599175473334724e-06
353024,348641,7.585479340877844e-06
353905,348641,7.579819137469063e-06
363230,348641,7.680299140546807e-06
367580,348641,7.578820476494631e-06
369150,348641,7.580428639006119e-06
369648,348641,7.587453327969652e-06
390133,348641,7.594070438711224e-06
437763,348641,7.579160253184452e-06
442718,348641,7.581782778738296e-06
59346,348641,7.58780857661899e-06
264274,348754,0.00020056157137384795
324136,349268,0.002898550729355854
319038,349293,980624744070.9067
362612,349293,3551319497993.082
421553,349293,2616215556766.4136
431687,349293,63370980330948.44
259503,349506,0.0007776050446379381
421567,349806,0.003759398561880592
326723,350008,0.028571607354530893
139068,350101,5.909645417577488e-10
192273,350101,5.912249196892746e-10
232260,350101,5.910540150252191e-10
247893,350101,5.909741899039066e-10
269729,350101,5.909727403787531e-10
274693,350101,5.909832572584282e-10
275942,350101,5.909636686097868e-10
285616,350101,5.909387943636995e-10
288225,350101,5.91228134024764e-10
288230,350101,0.0024155045137913157
294405,350101,5.912149679220471e-10
302640,350101,5.911128461218282e-10
309049,350101,5.909066738889449e-10
316991,350101,5.912153613603528e-10
316992,350101,5.905938973385289e-10
326554,350101,5.909744270006312e-10
326567,350101,5.911460152369089e-10
327092,350101,5.911465134534856e-10
327094,350101,5.912395582545648e-10
340115,350101,5.90953793661777e-10
353024,350101,5.9098472831132e-10
353905,350101,5.911811247391496e-10
367580,350101,5.912135207417397e-10
369150,350101,5.911568918273347e-10
369648,350101,5.90917642967977e-10
390133,350101,5.906820781462218e-10
437763,350101,5.912074779468509e-10
442718,350101,5.911072184564109e-10
59346,350101,5.908954204595552e-10
232886,350339,0.0010687061127775252
49530,350465,0.047619047551648745
153887,350813,1.7814634219509836e-06
182182,350813,1.7814624611949475e-06
203421,350813,1.7814719217619401e-06
224306,350813,1.7814738931580566e-06
243397,350813,1.78146172133455e-06
252396,350813,1.7814669208708715e-06
274388,350813,1.7814634468191386e-06
294091,350813,1.7814626829777e-06
294494,350813,1.7814787465050525e-06
295490,350813,1.7814621899781746e-06
295765,350813,1.7814644318000549e-06
298199,350813,1.781477686913593e-06
300700,350813,1.78146172133455e-06
300703,350813,1.7814711095613356e-06
300708,350813,1.7814639647142221e-06
304808,350813,1.781467290152407e-06
309256,350813,1.7814853739489806e-06
309721,350813,1.7814701726592106e-06
318179,350813,1.7814633478342298e-06
325096,350813,1.7814624849669555e-06
340106,350813,1.7814721186082583e-06
363468,350813,1.781464283814544e-06
363521,350813,1.7814731784359405e-06
368156,350813,1.7814624849669555e-06
388836,350813,1.7814620417513208e-06
399799,350813,1.7815403649928004e-06
400751,350813,1.7814634956741491e-06
402193,350813,1.7814674387955586e-06
405775,350813,1.7814694584226116e-06
421337,350813,1.781462707926031e-06
422441,350813,1.7814629786642178e-06
425356,350813,1.781461967734655e-06
430024,350813,1.7815077943288067e-06
431057,350813,1.7815153332680165e-06
432311,350813,1.781474040755029e-06
432343,350813,1.7814647029714838e-06
443485,350813,1.7814841908538997e-06
444924,350813,1.781502596266431e-06
445500,350813,1.7815434693974292e-06
446960,350813,1.7814921246938392e-06
448372,350813,1.781463396168184e-06
450925,350813,1.781486260847587e-06
451203,350813,1.781480693303382e-06
447668,350982,0.003333333422478263
101981,351019,2.870473453515153e-09
108347,351019,2.9422111924000158e-09
165037,351019,2.8996124544116785e-09
166179,351019,2.8839596146261434e-09
208981,351019,0.03333318525522443
240001,351019,2.89251705771916e-09
278220,351019,2.90362038797146e-09
279838,351019,2.9189089927454865e-09
30879,351019,2.8843215406894386e-09
33570,351019,2.8892333198285373e-09
364941,351019,2.9405770133288266e-09
54935,351019,2.9389352571835813e-09
57006,351019,2.901802927449195e-09
875,351019,2.870471362652265e-09
329147,351020,0.035714288913857875
256093,35159,0.0020661156877606088
38226,352882,0.0009009023498082018
30091,352977,0.0025641025631632664
274693,353024,0.04347826086878505
250552,353324,0.006896553176182716
199877,353599,6.025436886119853e-09
284498,353599,0.002638510122900835
314091,353599,6.0185215216108525e-09
88574,353599,6.025436038027609e-09
264986,353629,0.0007363770217660408
192273,353905,2.4929530115728915e-08
288225,353905,2.4932580583731105e-08
294405,353905,2.496521112049263e-08
316991,353905,2.497246002780195e-08
327094,353905,2.492952992079344e-08
367580,353905,2.496940257985158e-08
437763,353905,0.003936824713558259
85483,354263,0.02380952379990707
304901,354499,0.0004108463423782305
139206,355474,6.937827202510414e-05
151750,355474,3.658971776050117e-05
155413,355474,3.657396166540339e-05
186126,355474,3.6713638701051946e-05
195926,355474,3.9696042111619436e-05
219952,355474,3.66599819895007e-05
225261,355474,3.6571193585762925e-05
237944,355474,6.935165667766233e-05
24985,355474,3.659759625684011e-05
256615,355474,3.6660621284688583e-05
260660,355474,4.329230071706812e-05
283095,355474,3.818259034298451e-05
304109,355474,3.657310994675313e-05
305489,355474,3.6778154096153744e-05
326621,355474,4.529845544686172e-05
332285,355474,3.656288992235514e-05
337504,355474,6.953796367060354e-05
346098,355474,4.044552896060929e-05
346662,355474,3.7632611571599625e-05
350465,355474,6.936379314312998e-05
365175,355474,6.962504886002862e-05
385071,355474,6.940382260503166e-05
387825,355474,3.664401303596575e-05
388060,355474,3.9008090188406605e-05
393746,355474,6.993272154310282e-05
404377,355474,7.015118004810187e-05
415316,355474,6.943150255510371e-05
425536,355474,0.0012008355724233814
435862,355474,6.938465941399387e-05
47490,355474,3.656288992235514e-05
49530,355474,6.935932186581564e-05
52141,355474,4.127209358607906e-05
369268,355543,0.07692307692179548
217143,355551,0.013888889059207113
375269,355612,0.0037878821989610133
71027,356085,0.09090947827136253
333831,357249,0.0035336250745678695
88806,357279,0.004149377578047069
330076,357666,0.0028490013232472886
77400,358117,0.07142885259267338
35845,35813,0.02702705927318158
23979,35816,0.05263157892059856
55977,35845,0.022222229947420218
291176,359135,0.008547009212041006
152819,359507,0.0024330900177191176
347694,359542,0.0003657644652759652
103670,359664,3.437995211634009e-10
136556,359664,3.443297469129858e-10
139319,359664,3.43573582434884e-10
187300,359664,3.435110244906143e-10
195197,359664,3.4459535352683736e-10
222122,359664,3.437797056340414e-10
238457,359664,3.437528698593194e-10
241954,359664,3.4445675985889995e-10
250579,359664,3.4332699052026913e-10
254328,359664,3.433124286269134e-10
25784,359664,3.4329812097040367e-10
259155,359664,3.436057898323602e-10
259503,359664,3.447807293519055e-10
264545,359664,3.441867217668438e-10
277684,359664,3.4340866088534385e-10
309751,359664,3.444214262786007e-10
339833,359664,3.4332699052026913e-10
349506,359664,0.4999997583495088
372167,359664,3.4346845805881325e-10
391666,359664,3.4339423202726956e-10
394195,359664,3.4350184929796605e-10
394366,359664,3.4329827485041205e-10
412172,359664,3.433683279777147e-10
412712,359664,3.4334792876829864e-10
419076,359664,3.434879044903268e-10
419134,359664,3.4329812097040367e-10
426183,359664,3.433410567837631e-10
434384,359664,3.440318063944675e-10
60632,359664,3.433884310142275e-10
79236,359664,3.433537619150295e-10
86041,359664,3.4335744465466733e-10
136979,35977,0.0017331022499306147
354263,359787,0.005882352940099782
278574,359823,0.007462686566049205
348233,360009,0.0002879355032873157
359823,360336,0.0011918950951937094
147418,360635,3.861633713692298e-10
19150,360635,3.8106360370477326e-10
225539,360635,0.14285728292022212
263020,360635,3.81518199085245e-10
273374,360635,3.819896584057955e-10
304888,360635,3.8138600329343634e-10
304889,360635,3.8127557860902307e-10
306816,360635,3.840718386631933e-10
322576,360635,3.8108746615032673e-10
328203,360635,3.8636458684159987e-10
338587,360635,3.8372521411875214e-10
361803,360635,3.8252429404088536e-10
373789,360635,3.8318499891096007e-10
376313,360635,3.838324707529541e-10
59303,360635,3.851775562290297e-10
60146,360635,3.862083564172841e-10
60613,360635,3.812308606629911e-10
91311,360635,3.8106360223165475e-10
349293,360641,0.3333333340098416
341979,360646,0.00039872408193091907
328496,360903,0.0003264773090252084
123247,361080,2.5655676078858524e-06
192326,361080,3.6620419358304946e-06
203735,361080,8.621199107151097e-07
237719,361080,8.621199107151097e-07
264274,361080,5.3280754338485966e-06
264986,361080,1.93424900245027e-06
313627,361080,5.279550013568243e-06
317079,361080,4.013482708371821e-06
319038,361080,4.327344353473607e-06
327869,361080,4.541378233513389e-06
340010,361080,4.3360037416692505e-06
341979,361080,1.2785867692172253e-06
348754,361080,6.142711451832164e-06
349293,361080,4.328978331391662e-06
349806,361080,5.113551522304913e-06
353629,361080,2.1561264273615266e-06
355543,361080,4.342866130265865e-06
360641,361080,4.329468413167525e-06
360646,361080,1.6883552912567208e-06
362612,361080,4.325547180117883e-06
362664,361080,4.334533388890236e-06
362751,361080,1.0143938939580237e-06
369268,361080,4.340741845079821e-06
373826,361080,3.976394108136701e-06
376972,361080,4.336493969019952e-06
385752,361080,1.0125960124522946e-06
385753,361080,1.0080220296906553e-06
394959,361080,1.015374142597711e-06
397306,361080,1.7576302504078162e-06
401914,361080,4.340088477081567e-06
407118,361080,2.501357990271718e-06
408524,361080,1.0619391422176767e-06
410720,361080,4.330448542677139e-06
412284,361080,4.76929979734274e-06
413346,361080,4.339598438267605e-06
419456,361080,1.016190846323515e-06
419616,361080,4.33404326957569e-06
420230,361080,3.8788538354082095e-06
421553,361080,4.326200826660001e-06
421567,361080,5.070090883176445e-06
421783,361080,1.0147207141374874e-06
422646,361080,4.334860253622221e-06
431687,361080,4.328324540917803e-06
431826,361080,4.3307754573297604e-06
431828,361080,4.338290995714475e-06
431829,361080,4.332082444616682e-06
443003,361080,1.0088391167209108e-06
454667,361080,1.0121055824731714e-06
348313,361231,0.009090909090079657
316879,361366,0.0002637130792595718
273374,361803,0.0056497175131269275
28187,362596,0.06666666796134686
317079,362612,0.0005235602197363083
419616,362664,0.33333333333307763
385752,362751,0.09090909076139175
139068,363230,7.811177535304126e-06
190404,363230,7.821046380538651e-06
192273,363230,7.809744778225963e-06
232260,363230,7.810739099424185e-06
247893,363230,7.811151174127516e-06
269729,363230,7.811119373119645e-06
274693,363230,7.811090522962517e-06
275942,363230,7.811175540182278e-06
285616,363230,7.811332481664838e-06
287501,363230,7.818289919736027e-06
288225,363230,7.809752643400489e-06
288230,363230,7.813480384359266e-06
294405,363230,7.809836176874743e-06
302640,363230,7.810359216971811e-06
309049,363230,7.811505057859916e-06
316991,363230,7.809854741801759e-06
316992,363230,7.813184119632504e-06
326554,363230,7.811139399138646e-06
326567,363230,7.810194021572197e-06
327092,363230,7.810195044136817e-06
327094,363230,7.809744778225963e-06
340115,363230,7.811232301430345e-06
350101,363230,7.813682749979597e-06
353024,363230,7.811101755417596e-06
353905,363230,7.81003516757063e-06
367580,363230,7.809846957913358e-06
369150,363230,7.810150020352154e-06
369648,363230,7.811473766491379e-06
390133,363230,7.812720731822552e-06
437763,363230,7.809910948625734e-06
442718,363230,7.810405182403705e-06
59346,363230,7.81154071345708e-06
222727,363297,0.00016897009794537631
412103,363298,0.0003384094731284459
300708,363468,0.07692398684723852
340106,363521,0.023255813946969805
151750,363659,1.6960806848631e-08
155413,363659,1.7242374694720985e-08
186126,363659,1.4746430773470399e-08
219952,363659,1.5705159651910466e-08
225261,363659,1.729177619564279e-08
24985,363659,1.682003493851913e-08
256615,363659,1.5693702379412407e-08
304109,363659,1.725761603354047e-08
305489,363659,1.3593532341073134e-08
332285,363659,1.74402709165728e-08
355474,363659,0.0011922547519302585
387825,363659,1.5990577886100434e-08
47490,363659,1.7440159554929718e-08
363884,363669,0.12499999998412706
252180,363884,0.000773993884997294
299385,363985,0.062499999897266116
444287,364266,0.19999999066138824
157303,364405,0.0034482955104855077
45485,36458,0.0005053058618473124
209532,364752,0.002832861189672985
101981,364941,1.1457176044543117e-09
165037,364941,1.1535425341858286e-09
166179,364941,1.1493328360877302e-09
240001,364941,1.1516358031469874e-09
278220,364941,1.1546219866710202e-09
279838,364941,1.1587276269333581e-09
30879,364941,1.1494319276828179e-09
33570,364941,1.1507535239964945e-09
54935,364941,0.11111112749262034
57006,364941,1.154126618331046e-09
875,364941,1.1457114979513398e-09
337504,365175,0.002444987786162099
122947,365181,0.029411764152664444
103510,36525,0.10000000156297638
196431,365675,0.07692307691973943
102482,366047,0.14285714284013093
9888,366051,0.08450013454936617
364405,366320,0.0010548523678843849
394923,36640,0.0004464285701660888
126879,367412,4.165190614662872e-06
142661,367412,4.173163758432628e-06
158440,367412,4.261990825039709e-06
185049,367412,4.168662565026465e-06
190777,367412,4.168277972424273e-06
190778,367412,4.167547098626985e-06
222251,367412,4.2096814323966775e-06
227666,367412,4.1675276385112945e-06
232684,367412,4.282774487871029e-06
235450,367412,4.220125850948369e-06
250650,367412,4.188888043276769e-06
26523,367412,4.169855248930267e-06
281858,367412,4.16627763601063e-06
284379,367412,4.4069747593894945e-06
285714,367412,4.180453860908061e-06
285874,367412,4.223040021952823e-06
289795,367412,4.302066855744093e-06
295543,367412,4.168210624704082e-06
307652,367412,4.239408869199361e-06
308273,367412,4.166306399080175e-06
310364,367412,4.204180336286481e-06
315878,367412,4.168864729216322e-06
317139,367412,4.216442389600441e-06
334328,367412,4.165604551523648e-06
375522,367412,4.256605109534315e-06
376048,367412,4.270463811719103e-06
379590,367412,4.174750407846796e-06
381970,367412,4.165728949802124e-06
400616,367412,4.168172148184518e-06
411161,367412,4.2006312173068005e-06
415585,367412,4.200294649977956e-06
422173,367412,4.216009626951923e-06
426601,367412,4.173990988043182e-06
426764,367412,4.257143588392233e-06
429572,367412,4.241159442323322e-06
433647,367412,4.165623550152104e-06
436087,367412,4.166402502255137e-06
441964,367412,4.2209238917403585e-06
443518,367412,4.198419228560913e-06
445783,367412,4.183973860891523e-06
46947,367412,4.164690868095867e-06
50650,367412,4.17869384645126e-06
60318,367412,4.170057126448711e-06
82168,367412,4.239216613099525e-06
9929,367412,4.1653927900091576e-06
403235,367470,0.008474576272157728
294405,367580,0.045454544805372664
386872,367975,0.013513513508565408
113077,368019,0.0013351134836890844
182182,368156,1.0000000103740883
46985,36819,0.011627906765294398
165163,368209,0.004587155963019282
297480,368289,0.0024691363163948533
328703,368683,9.626424865821719e-09
328705,368683,9.6212124883894e-09
391956,368683,9.640464201428923e-09
432375,368683,0.052631568654313336
78063,368683,9.640464201428923e-09
440323,368979,0.000211237852246414
353905,369150,0.004255319147928791
401914,369268,0.24999999955215343
268047,369360,0.0010989011424696168
454870,369370,0.008264460904503848
337907,369548,0.00042426813657818105
285616,369648,0.003460208460201506
114010,369712,6.149197794839731e-10
139521,369712,6.249897446297466e-10
14132,369712,6.15015405659983e-10
14769,369712,6.146448880617716e-10
150573,369712,6.196235908142001e-10
166726,369712,6.286980315750004e-10
17332,369712,6.192045879917815e-10
24996,369712,6.26080699486475e-10
38258,369712,6.178472399656432e-10
38264,369712,6.213514259166159e-10
45239,369712,6.228515921314112e-10
62299,369712,0.029411735283224296
7791,369712,6.146448880617716e-10
82976,369712,6.286307599798885e-10
264876,369727,0.006756756860104154
52836,369728,0.08333371871113714
316847,369788,0.06666667691362362
342534,369835,0.007692308320616131
151220,369901,0.02380953601887721
419601,370721,0.0010695187125262648
237384,370973,0.00019817681723212515
110999,371432,1.6179911892122686e-10
112259,371432,1.6157592591589655e-10
119585,371432,1.624828621271642e-10
129433,371432,1.6188665621977008e-10
294242,371432,1.6267957388370016e-10
336186,371432,1.6278788055906116e-10
369728,371432,1.62373576288549e-10
448356,371432,1.6108256765965781e-10
45144,371432,1.6278788055906116e-10
52836,371432,1.6243840976567218e-10
54812,371432,0.01282051356861481
62559,371432,1.6182106521308925e-10
72310,371432,1.6179737470995772e-10
76990,371432,1.622124096231767e-10
85001,371432,1.6231454720919305e-10
227859,371974,0.017241379522861124
250579,372167,2.140645913270923e-08
254328,372167,2.139219416272993e-08
25784,372167,2.1349401554104738e-08
277684,372167,0.020833117104809975
339833,372167,2.1406459550350086e-08
391666,372167,2.155480898922901e-08
394366,372167,2.1352252950835256e-08
412172,372167,2.1492046664252544e-08
412712,372167,2.1440692930731903e-08
419134,372167,2.1349401554104738e-08
426183,372167,2.144925028343604e-08
60632,372167,2.1546250314298864e-08
79236,372167,2.146637058133747e-08
86041,372167,2.147207621519775e-08
271296,372417,0.004255319150057388
120630,373225,3.4305673336654954e-06
120964,373225,4.375443443513751e-06
141805,373225,3.5212093539583807e-06
142780,373225,3.343080296677703e-06
181390,373225,3.5589223629052562e-06
199780,373225,3.2344400438056325e-06
239174,373225,3.440726748413653e-06
241506,373225,3.2241410577664025e-06
254067,373225,2.2501813789515713e-06
266400,373225,3.461833052921525e-06
271788,373225,3.5456094576672425e-06
27926,373225,3.466796755676414e-06
29042,373225,3.2574490723461435e-06
297713,373225,3.591487324500783e-06
305319,373225,4.109778973030786e-06
317484,373225,4.844145617997189e-06
339254,373225,2.604306557474849e-06
34170,373225,3.457843241728029e-06
37419,373225,3.4273205424826626e-06
37951,373225,4.3677422764940855e-06
389553,373225,2.1755434021788665e-06
392382,373225,4.092058462156954e-06
39970,373225,3.4241196318383285e-06
408309,373225,3.217276310078205e-06
434678,373225,3.46289989263936e-06
46814,373225,3.429407821549965e-06
54656,373225,3.2319812901873046e-06
6405,373225,3.428897934144705e-06
64928,373225,3.488506493590809e-06
6568,373225,3.6359263235754937e-06
74158,373225,3.5488106263913678e-06
76465,373225,3.629107319581291e-06
79148,373225,2.201474007127229e-06
81415,373225,4.0680309065414505e-06
344732,373561,0.011235955655229167
319898,373744,0.006024097317450816
361803,373789,0.0043478261052265045
420230,373826,0.0016750496083367046
402430,373969,0.004807692307396172
415671,374009,0.005405405874193464
106140,374023,0.015873018390737792
259836,374084,0.055555557364418855
89671,374095,0.14285715134572596
31178,37410,0.005347593581934157
39970,37419,0.014492753622199523
205531,374568,0.0008210181009888645
326341,374612,0.0008271298871329604
39352,374630,0.09090909812862137
172167,375095,0.0003306870026156907
282352,37512,0.0016920473784146084
455148,375269,0.010204082340417841
411779,375272,0.011111111142244704
14612,37551,0.09090909104190674
380477,37551,0.014492753574233982
429572,375522,0.0006226633360404376
158440,376048,0.0011350737783117444
338587,376313,0.033333333332563095
328247,376389,0.0014164306872817365
87509,376962,0.002016129245082897
340010,376972,8985898680776.58
362664,376972,182062115382.14108
419616,376972,249792376446.1251
422646,376972,135957152266.81093
256477,377175,0.003496503325752458
116905,377465,0.010100988599998044
341354,377958,0.006329113930939491
62205,378556,1.0000019833384253
140748,379035,0.011235955240431065
103670,379361,2.7202346597849783e-10
136556,379361,2.720088677865454e-10
139319,379361,2.7203746155483613e-10
187300,379361,2.7203470265008856e-10
193439,379361,2.719313324424431e-10
195197,379361,2.720044601571418e-10
205531,379361,2.718421472609243e-10
222122,379361,2.720281043978712e-10
230459,379361,2.718880233763207e-10
238457,379361,2.7202900700123973e-10
241954,379361,2.720062906238003e-10
250579,379361,2.720430524117188e-10
254328,379361,2.720454229487782e-10
